stamp,slip_ratio_fr_wheel_status,slip_angle_fr_wheel_status,wheel_speed_fr_wheel_status,slip_ratio_fl_wheel_status,slip_angle_fl_wheel_status,wheel_speed_fl_wheel_status,slip_ratio_rr_wheel_status,slip_angle_rr_wheel_status,wheel_speed_rr_wheel_status,slip_ratio_rl_wheel_status,slip_angle_rl_wheel_status,wheel_speed_rl_wheel_status
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=898010049)",-1.0,4.6531175874662e-310,0.0,0.292276398267067,1.581e-320,12.777777777777777,0.1686673514763041,5e-324,11.555555555555555,0.26699272960532017,4.65425028596124e-310,12.527777777777779
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=909122774)",-1.0,4.6531175874662e-310,0.0,0.2942802082966744,1.581e-320,12.777777777777777,0.14515661907988373,5e-324,11.305555555555555,0.22112524000164524,4.65425028596124e-310,12.055555555555557
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=918018376)",-1.0,4.6531175874662e-310,0.0,0.2879276350855949,1.581e-320,12.777777777777777,0.13953597278225466,5e-324,11.305555555555555,0.21513172527640934,4.65425028596124e-310,12.055555555555557
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=928121074)",-1.0,4.6531175874662e-310,0.0,0.3267601885686343,1.581e-320,13.13888888888889,0.20334063614364514,5e-324,11.916666666666668,0.1752907378652386,4.65425028596124e-310,11.638888888888891
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=938223921)",-1.0,4.6531175874662e-310,0.0,0.3076599976561024,1.581e-320,12.88888888888889,0.21747654954188844,5e-324,12.0,0.20620361852761174,4.65425028596124e-310,11.88888888888889
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=947982071)",-1.0,4.6531175874662e-310,0.0,0.314006248237361,1.581e-320,12.88888888888889,0.22338512766926708,5e-324,12.0,0.21205748759825538,4.65425028596124e-310,11.88888888888889
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=958225128)",-1.0,4.6531175874662e-310,0.0,0.33015485545814593,1.581e-320,13.0,0.3187860105397003,5e-324,12.88888888888889,0.11983122446690085,4.65425028596124e-310,10.944444444444446
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=968128749)",-1.0,4.6531175874662e-310,0.0,0.34299623050587813,1.581e-320,13.194444444444445,0.2977584627414697,5e-324,12.750000000000002,0.01219505372864077,4.65425028596124e-310,9.944444444444445
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=978828945)",-1.0,4.6531175874662e-310,0.0,0.3467322437426574,1.581e-320,13.194444444444445,0.25033456734844606,5e-324,12.25,0.00934037636291796,4.65425028596124e-310,9.88888888888889
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=988376592)",-1.0,4.6531175874662e-310,0.0,0.3294610984826285,1.581e-320,13.0,0.25276141972401533,5e-324,12.25,0.01129946807652942,4.65425028596124e-310,9.88888888888889
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=998667950)",-1.0,4.6531175874662e-310,0.0,0.33157554371401515,1.581e-320,13.0,0.2547538777305143,5e-324,12.25,0.08972955821040131,4.65425028596124e-310,10.63888888888889
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=8200747)",-1.0,4.6531175874662e-310,0.0,0.3381570862189048,1.581e-320,13.055555555555555,0.22996566222673803,5e-324,12.0,0.30683851611590934,4.65425028596124e-310,12.750000000000002
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=18208023)",-1.0,4.6531175874662e-310,0.0,0.3287115917569895,1.581e-320,13.055555555555555,0.30892227017763024,5e-324,12.861111111111112,0.2976140864179963,4.65425028596124e-310,12.750000000000002
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=27961893)",-1.0,4.6531175874662e-310,0.0,0.33370514860923794,1.581e-320,13.083333333333334,0.18079627806805146,5e-324,11.583333333333334,0.2940621080985599,4.65425028596124e-310,12.694444444444445
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=38019565)",-0.6313856326752912,4.6531175874662e-310,3.611111111111111,0.3355182077687529,1.581e-320,13.083333333333334,0.18240147057233538,5e-324,11.583333333333334,0.23060488783787433,4.65425028596124e-310,12.055555555555557
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=47930893)",-0.6309730751385766,4.6531175874662e-310,3.611111111111111,0.33701293545946487,1.581e-320,13.083333333333334,0.18372482820933517,5e-324,11.583333333333334,0.23198219530659833,4.65425028596124e-310,12.055555555555557
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=58004449)",-0.6305623498128317,4.6531175874662e-310,3.611111111111111,0.3299755406738062,1.581e-320,13.0,0.19925144906911593,5e-324,11.722222222222223,0.21630241753929288,4.65425028596124e-310,11.88888888888889
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=68047560)",-0.6300190834896758,4.6531175874662e-310,3.611111111111111,0.34046932058740553,1.581e-320,13.083333333333334,0.20670698923367295,5e-324,11.777777777777779,0.24939709498486434,4.65425028596124e-310,12.194444444444446
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=78256408)",-0.6293684050810618,4.6531175874662e-310,3.611111111111111,0.30576361902210547,1.581e-320,12.722222222222223,0.20882920188946005,5e-324,11.777777777777779,0.2515943859185684,4.65425028596124e-310,12.194444444444446
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=88084869)",-0.628296328186774,4.6531175874662e-310,3.611111111111111,0.30954062838813523,1.581e-320,12.722222222222223,0.21232582191390684,5e-324,11.777777777777779,0.2552147071231254,4.65425028596124e-310,12.194444444444446
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=98059874)",-0.6271402088017506,4.6531175874662e-310,3.611111111111111,0.32508633487377886,1.581e-320,12.833333333333334,0.28206405127398093,5e-324,12.416666666666668,0.28206405127398093,4.65425028596124e-310,12.416666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=107987663)",-0.6257343483991836,4.6531175874662e-310,3.611111111111111,0.3300825464582862,1.581e-320,12.833333333333334,0.312808747153633,5e-324,12.666666666666666,0.3070508140520822,4.65425028596124e-310,12.611111111111112
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=118209926)",-0.6267577736769794,4.6531175874662e-310,3.611111111111111,0.32644545047104284,1.581e-320,12.833333333333334,0.309218886179211,5e-324,12.666666666666666,0.30347669808193395,4.65425028596124e-310,12.611111111111112
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=128112584)",-0.6616157187261823,4.6531175874662e-310,3.3055555555555554,0.32510147120671495,1.581e-320,12.944444444444445,0.2710737288184584,5e-324,12.416666666666668,0.27960442498502514,4.65425028596124e-310,12.5
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=138087803)",-0.6610319663801015,4.6531175874662e-310,3.3055555555555554,0.32738742577203966,1.581e-320,12.944444444444445,0.2732664792276862,5e-324,12.416666666666668,0.2818118918399524,4.65425028596124e-310,12.5
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=148355170)",-0.6607540787690626,4.6531175874662e-310,3.3055555555555554,0.3028183697692304,1.581e-320,12.694444444444445,0.22299580006783346,5e-324,11.916666666666668,0.29426595158693797,4.65425028596124e-310,12.611111111111112
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=158211218)",-0.6609070457826844,4.6531175874662e-310,3.3055555555555554,0.33072613125618816,1.581e-320,12.972222222222223,0.22244434755654122,5e-324,11.916666666666668,0.3050804456431139,4.65425028596124e-310,12.722222222222223
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=168151462)",-0.6637535008623714,4.6531175874662e-310,3.3055555555555554,0.31955558905271064,1.581e-320,12.972222222222223,0.2404387657262099,5e-324,12.194444444444446,0.2856483790556388,4.65425028596124e-310,12.63888888888889
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=178065446)",-0.6011989696786982,4.6531175874662e-310,3.916666666666667,0.3208516394329641,1.581e-320,12.972222222222223,0.20205984316704428,5e-324,11.805555555555555,0.2671124935031432,4.65425028596124e-310,12.444444444444445
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=188125068)",-0.6005507358490535,4.6531175874662e-310,3.916666666666667,0.31449970614212164,1.581e-320,12.88888888888889,0.22951050100362252,5e-324,12.055555555555557,0.26917213006825536,4.65425028596124e-310,12.444444444444445
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=197978742)",-0.599681022134807,4.6531175874662e-310,3.916666666666667,0.3173617427620536,1.581e-320,12.88888888888889,0.2321874921524382,5e-324,12.055555555555557,0.2719354757702586,4.65425028596124e-310,12.444444444444445
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=207984160)",-0.10713943309657445,4.6531175874662e-310,8.722222222222223,0.3364473453649999,1.581e-320,13.055555555555555,0.1999591058383617,5e-324,11.722222222222223,0.2511421956608509,4.65425028596124e-310,12.222222222222221
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=218288327)",0.09009417376047157,4.6531175874662e-310,10.722222222222223,0.3273167400710404,1.581e-320,13.055555555555555,0.21435361325648378,5e-324,11.944444444444445,0.2623629421526705,4.65425028596124e-310,12.416666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=228066013)",0.09260626822999704,4.6531175874662e-310,10.722222222222223,0.2935778875158254,1.581e-320,12.694444444444445,0.2171520604634681,5e-324,11.944444444444445,0.2652720256445821,4.65425028596124e-310,12.416666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=238167889)",0.09542636443484259,4.6531175874662e-310,10.722222222222223,0.29691670607959336,1.581e-320,12.694444444444445,0.20042837346098044,5e-324,11.750000000000002,0.2571862161778116,4.65425028596124e-310,12.305555555555557
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=248535606)",0.14674130779331984,4.6531175874662e-310,11.194444444444445,0.3117809997337976,1.581e-320,12.805555555555555,0.24917973727361659,5e-324,12.194444444444446,0.2833258804337153,4.65425028596124e-310,12.527777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=258008192)",0.14986927833084318,4.6531175874662e-310,11.194444444444445,0.31535914965389256,1.581e-320,12.805555555555555,0.22405439306186542,5e-324,11.916666666666668,0.2896796868623849,4.65425028596124e-310,12.555555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=268083050)",0.18618300023707157,4.6531175874662e-310,11.527777777777777,0.326238342433738,1.581e-320,12.88888888888889,0.22619881229326216,5e-324,11.916666666666668,0.29193907495700333,4.65425028596124e-310,12.555555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=278101996)",0.18916847800370162,4.6531175874662e-310,11.527777777777777,0.3295763223945003,1.581e-320,12.88888888888889,0.22928500497250143,5e-324,11.916666666666668,0.29519072784981487,4.65425028596124e-310,12.555555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=288132843)",0.21497953093583524,4.6531175874662e-310,11.750000000000002,0.309765168101042,1.581e-320,12.666666666666666,0.2350855751830002,5e-324,11.944444444444445,0.3327435043835165,4.65425028596124e-310,12.88888888888889
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=298265909)",0.21760075478674923,4.6531175874662e-310,11.750000000000002,0.32410483972081444,1.581e-320,12.777777777777777,0.27229204164478277,5e-324,12.277777777777779,0.27517053042678463,4.65425028596124e-310,12.305555555555557
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=308117869)",0.25015427532931045,4.6531175874662e-310,12.055555555555557,0.3250483102568726,1.581e-320,12.777777777777777,0.27319859376856037,5e-324,12.277777777777779,0.2876012927930916,4.65425028596124e-310,12.416666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=317984781)",0.25167343730684333,4.6531175874662e-310,12.055555555555557,0.3439627230068869,1.581e-320,12.944444444444445,0.25455747748496943,5e-324,12.083333333333332,0.28916595962248604,4.65425028596124e-310,12.416666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=328037078)",0.26153439024419106,4.6531175874662e-310,12.13888888888889,0.3452517754091374,1.581e-320,12.944444444444445,0.24998716470419852,5e-324,12.027777777777779,0.2644211966291893,4.65425028596124e-310,12.166666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=338245504)",0.251404152193309,4.6531175874662e-310,12.13888888888889,0.3344492789978993,1.581e-320,12.944444444444445,0.23994965194440004,5e-324,12.027777777777779,0.25426777725553634,4.65425028596124e-310,12.166666666666668
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=348212711)",0.24186807330231688,4.6531175874662e-310,12.13888888888889,0.31859676433014883,1.581e-320,12.88888888888889,0.25607709015932284,5e-324,12.277777777777779,0.26176069690212517,4.65425028596124e-310,12.333333333333334
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=358099186)",0.24006553603972056,4.6531175874662e-310,12.13888888888889,0.32803357177709197,1.581e-320,13.0,0.18898732174060182,5e-324,11.638888888888891,0.296819107483186,4.65425028596124e-310,12.694444444444445
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=368168885)",0.2291243073285984,4.6531175874662e-310,12.13888888888889,0.3163161918301694,1.581e-320,13.0,0.24881279737734024,5e-324,12.333333333333334,0.26850128742608215,4.65425028596124e-310,12.527777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=378174098)",0.2151552815086408,4.6531175874662e-310,12.0,0.2967282054988042,1.581e-320,12.805555555555555,0.2489095948838809,5e-324,12.333333333333334,0.29110248660293103,4.65425028596124e-310,12.750000000000002
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=388370440)",0.21575629144702696,4.6531175874662e-310,12.0,0.29736956101175793,1.581e-320,12.805555555555555,0.19887078739915165,5e-324,11.833333333333334,0.25234155021742355,4.65425028596124e-310,12.36111111111111
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=398148686)",0.21149658520146938,4.6531175874662e-310,11.944444444444445,0.3072893384499577,1.581e-320,12.88888888888889,0.24530579223034765,5e-324,12.277777777777779,0.2537580939875671,4.65425028596124e-310,12.36111111111111
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=408283915)",0.21213925262988859,4.6531175874662e-310,11.944444444444445,0.31080174993697246,1.581e-320,12.916666666666666,0.22623389510232902,5e-324,12.083333333333332,0.3023449644535082,4.65425028596124e-310,12.833333333333334
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=417915248)",0.22881710352836224,4.6531175874662e-310,12.194444444444446,0.3015944262885839,1.581e-320,12.916666666666666,0.25121012591612274,5e-324,12.416666666666668,0.2680048927069431,4.65425028596124e-310,12.583333333333334
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=428953853)",0.23116338845255877,4.6531175874662e-310,12.194444444444446,0.28444836426257825,1.581e-320,12.722222222222223,0.253599167740988,5e-324,12.416666666666668,0.3124930883731148,4.65425028596124e-310,13.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=438145616)",0.24165495084481362,4.6531175874662e-310,12.277777777777779,0.2866017363957571,1.581e-320,12.722222222222223,0.21918155806934195,5e-324,12.055555555555557,0.3175026514620307,4.65425028596124e-310,13.027777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=448511547)",0.24186772218423727,4.6531175874662e-310,12.277777777777779,0.28682220986511464,1.581e-320,12.722222222222223,0.21939047834379868,5e-324,12.055555555555557,0.31772842014571784,4.65425028596124e-310,13.027777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=458101813)",0.23643566399885216,4.6531175874662e-310,12.222222222222221,0.30949777141696627,1.581e-320,12.944444444444445,0.2898272040351665,5e-324,12.750000000000002,0.295447366144252,4.65425028596124e-310,12.805555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=468166596)",0.22376120270161248,4.6531175874662e-310,12.222222222222221,0.29607436467943515,1.581e-320,12.944444444444445,0.2766054364546369,5e-324,12.750000000000002,0.2821679873760077,4.65425028596124e-310,12.805555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=478277849)",0.2341172198027988,4.6531175874662e-310,12.333333333333334,0.30360580199890236,1.581e-320,13.027777777777779,0.19798315706082498,5e-324,11.972222222222223,0.25913310939339607,4.65425028596124e-310,12.583333333333334
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=488235587)",0.23389010921838527,4.6531175874662e-310,12.333333333333334,0.29224977654628176,1.581e-320,12.916666666666666,0.217215918553272,5e-324,12.166666666666668,0.2811336494362062,4.65425028596124e-310,12.805555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=498019627)",0.22822051573141877,4.6531175874662e-310,12.277777777777779,0.2921324430206101,1.581e-320,12.916666666666666,0.23655685407348712,5e-324,12.36111111111111,0.28101732523118556,4.65425028596124e-310,12.805555555555555
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=508636533)",0.22706932463101828,4.6531175874662e-310,12.277777777777779,0.3075783979665376,1.581e-320,13.083333333333334,0.23539784945883052,5e-324,12.36111111111111,0.28259282348310055,4.65425028596124e-310,12.833333333333334
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=517959465)",0.2105753024152587,4.6531175874662e-310,12.222222222222221,0.27935799005248935,1.581e-320,12.916666666666666,0.24083968497564032,5e-324,12.527777777777779,0.29036322007444637,4.65425028596124e-310,13.027777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=528202280)",0.20658574601805738,4.6531175874662e-310,12.222222222222221,0.2751417543145379,1.581e-320,12.916666666666666,0.23675038966850898,5e-324,12.527777777777779,0.28611071564197493,4.65425028596124e-310,13.027777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=537946765)",0.20083115781044453,4.6531175874662e-310,12.166666666666668,0.2748549963056087,1.581e-320,12.916666666666666,0.2858214908974851,5e-324,13.027777777777779,0.335170716560928,4.65425028596124e-310,13.527777777777779
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=548024666)",0.20082588429649564,4.6531175874662e-310,12.166666666666668,0.2748493977120329,1.581e-320,12.916666666666666,0.2858158441439645,5e-324,13.027777777777779,0.3351648530876561,4.65425028596124e-310,13.527777777777779
